Skip?,Level 1 Topic *,Level 2 Topic *,Level 3 Topic,Level 4 Topic,Title *,-,Website Category Level 1 *,Website Category Level 2,Website Course Title *,Course URL *,Category ID *,Combined Category Trans,Course Trans
,التعلم المستمر,التنمية البشرية,المهارات الدراسية,,أساليب التحصيل والتفوق,,التربية الخاصة,,1448-  أساليب التحصيل والتفوق,https://www.aldarayn.com/course/view.php?id=530,28,Special Education,1448- achievement and excellence methods
,التعلم المستمر,العلوم التربوية,,,1447-  رسائل من ابن إلى أب وأم,,التربية الخاصة,,1447-  رسائل من ابن إلى أب وأم,https://www.aldarayn.com/course/view.php?id=529,28,Special Education,1447- messages from son to father and mother
SKIP,التعلم المستمر,التنمية البشرية,,,الخرائط الذهنية,,التربية الخاصة,,1446-  الخرائط الذهنية,https://www.aldarayn.com/course/view.php?id=528,28,Special Education,1446- mental maps
SKIP,التعلم المستمر,العلوم التربوية,,,1290- فن تربية الأبناء (أمسية),,التربية الخاصة,,1290- فن تربية الأبناء (أمسية),https://www.aldarayn.com/course/view.php?id=527,28,Special Education,1290- The art of raising children (evening)
,التعلم المستمر,التنمية البشرية,منوعات,,التفكير الناقد,,التربية الخاصة,,1297- التفكير الناقد,https://www.aldarayn.com/course/view.php?id=526,28,Special Education,1297- Critical Thinking
,التعلم المستمر,العلوم التربوية,تربية الطفل,,أطفال بلا شقاء,,التربية الخاصة,,1178-  أطفال بلا شقاء,https://www.aldarayn.com/course/view.php?id=522,28,Special Education,1178- Children without misery
,التعلم المستمر,العلوم التربوية,تربية الطفل,,تعزيز الثقة بالنفس لدى الأطفال,,التربية الخاصة,,1301- تعزيز الثقة بالنفس لدى الأطفال,https://www.aldarayn.com/course/view.php?id=521,28,Special Education,1301- enhance children's self-confidence
,التعلم المستمر,العلوم التربوية,تربية الطفل,,بناء القيم والأخلاق,,التربية الخاصة,,1304- بناء القيم والأخلاق,https://www.aldarayn.com/course/view.php?id=518,28,Special Education,1304- building values ​​and ethics
,التعلم المستمر,التنمية البشرية,إدارة الذات,,عاداتك تحدد مصير حياتك ,,التربية الخاصة,,1403- عاداتك تحدد مصير حياتك ,https://www.aldarayn.com/course/view.php?id=464,28,Special Education,1403- determine the fate of your life habits
,التعلم المستمر,التنمية البشرية,العلاقات من حولنا,,كتالوج الرجل والمرأة ,,التربية الخاصة,,1402- كتالوج الرجل والمرأة ,https://www.aldarayn.com/course/view.php?id=463,28,Special Education,1402- catalog for men and women
,التعلم المستمر,العلوم التربوية,تربية الطفل,,دور القصص والحكايات في تربية الأطفال ,,التربية الخاصة,,1401- دور القصص والحكايات في تربية الأطفال ,https://www.aldarayn.com/course/view.php?id=462,28,Special Education,1401- the role of stories and anecdotes in raising children
,التعلم المستمر,العلوم التربوية,تربية الطفل,,كيف تربي طفلك,,التربية الخاصة,,كيف تربي طفلك,https://www.aldarayn.com/course/view.php?id=461,28,Special Education,1400- How to raise your child
SKIP,التعلم المستمر,التنمية البشرية,إدارة الذات,,غير حياتك,,التربية الخاصة,,غير حياتك,https://www.aldarayn.com/course/view.php?id=460,28,Special Education,1399- is your life
,التعلم المستمر,العلوم التربوية,تربية الطفل,,المشكلات النفسية والسلوكية عند الأطفال,,التربية الخاصة,,المشكلات النفسية والسلوكية عند الأطفال,https://www.aldarayn.com/course/view.php?id=459,28,Special Education,1398- psychological and behavioral problems in children
,التعلم المستمر,العلوم التربوية,تربية الطفل,,الطفولة والمراهقة,,التربية الخاصة,,الطفولة والمراهقة,https://www.aldarayn.com/course/view.php?id=458,28,Special Education,1397- childhood and adolescence
,التعلم المستمر,العلوم التربوية,تربية الطفل,,كتالوج طفلك ,,التربية الخاصة,,1396- كتالوج طفلك ,https://www.aldarayn.com/course/view.php?id=457,28,Special Education,1396- your child catalog
,التعلم المستمر,العلوم التربوية,تربية الطفل,,ابني عقله صعب,,التربية الخاصة,,1395- ابنى عقله صعب,https://www.aldarayn.com/course/view.php?id=456,28,Special Education,1395- son of his mind is difficult
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,كيفية تأهيل ذوي الإعاقة السمعية,,التربية الخاصة,,1422- كيفية تأهيل ذوى الاعاقة السمعية,https://www.aldarayn.com/course/view.php?id=433,28,Special Education,How 1422- rehabilitation of people with hearing disabilities
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,برنامج تدريب الأطفال ذوي الاحتياجات الخاصة من الألف إلي الياء,,التربية الخاصة,,1414- برنامج تدريب الأطفال ذوي الاحتياجات الخاصة من الألف إلي الياء,https://www.aldarayn.com/course/view.php?id=379,28,Special Education,1414- children training program with special needs from the ground up
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,صعوبات التعلم,,التربية الخاصة,,1407 - صعوبات التعلم,https://www.aldarayn.com/course/view.php?id=400,28,Special Education,1407 - Learning Disabilities
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,صعوبات التعلم وأساليب علاجها,,التربية الخاصة,,1404 - صعوبات التعلم وأساليب علاجها,https://www.aldarayn.com/course/view.php?id=399,28,Special Education,1404 - learning difficulties and methods of treatment
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,الإرشاد الأسري لأسر الأطفال ذوي الاحتياجات الخاصة,,التربية الخاصة,,1328- الإرشاد الأسرى لأسر الأطفال ذوي الاحتياجات الخاصة,https://www.aldarayn.com/course/view.php?id=195,28,Special Education,1328- family counseling to the families of children with special needs
SKIP,التعلم المستمر,العلوم التربوية,تربية الطفل,,التخاطب علم و فن - الجزء الثاني,,التربية الخاصة,,1327 - التخاطب علم و فن - الجزء الثاني,https://www.aldarayn.com/course/view.php?id=194,28,Special Education,1327 - Speech Science and Art - Part II
,التعلم المستمر,العلوم التربوية,تربية الطفل,,التواصل من خلال اللعب لدي الطفل,,التربية الخاصة,,1326- التواصل من خلال اللعب لدي الطفل,https://www.aldarayn.com/course/view.php?id=193,28,Special Education,1326- communicate through play I have a child
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,محاضرة مشاكل الرؤيا والإدراك البصري لدى طفل التوحد,,التربية الخاصة,,1325- محاضرة مشاكل الرؤيا والإدراك البصري لدى طفل التوحد,https://www.aldarayn.com/course/view.php?id=191,28,Special Education,1325- lecture vision and visual perception problems among children with autism
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,اضطراب التوحد سؤال و جواب,,التربية الخاصة,,1324- إضطراب التوحد سؤال و جواب,https://www.aldarayn.com/course/view.php?id=190,28,Special Education,1324- autism Q & A
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,طفل متلازمة داون,,التربية الخاصة,,1323- طفل متلازمة داون,https://www.aldarayn.com/course/view.php?id=189,28,Special Education,1323- children with Down syndrome
SKIP,التعلم المستمر,العلوم التربوية,تربية الطفل,,التخاطب علم و فن,,التربية الخاصة,,1322- التخاطب علم و فن,https://www.aldarayn.com/course/view.php?id=188,28,Special Education,1322- Speech Science and Art
SKIP,التعلم المستمر,العلوم التربوية,,,إعداد أخصائي | أخصائية تخاطب,,التربية الخاصة,,1321- إعداد أخصائي | أخصائية تخاطب,https://www.aldarayn.com/course/view.php?id=144,28,Special Education,1321- Preparation Specialist | Specialist address
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,عالم التوحد أسرار وعجائب وحقائق,,التربية الخاصة,,1320- عالم التوحد أسرار وعجائب وحقائق,https://www.aldarayn.com/course/view.php?id=143,28,Special Education,1320- World Autism secrets and wonders and facts
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,التوحد,,التربية الخاصة,,1319- التوحد,https://www.aldarayn.com/course/view.php?id=142,28,Special Education,1319- Autism
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,تنمية المهارات لدى اطفال التوحد,,التربية الخاصة,,1318- تنمية المهارات لدى اطفال التوحد,https://www.aldarayn.com/course/view.php?id=141,28,Special Education,1318- skills development among children with autism
SKIP,التعلم المستمر,العلوم التربوية,التربية الخاصة,,التوحد,,التربية الخاصة,,1317- التوحد,https://www.aldarayn.com/course/view.php?id=140,28,Special Education,1317- Autism
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,برنامج البيكس,,التربية الخاصة,,1316-برنامج البيكس,https://www.aldarayn.com/course/view.php?id=139,28,Special Education,1316-program of PIC
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,لغة الإشارة,,التربية الخاصة,,1315-لغة الإشارة,https://www.aldarayn.com/course/view.php?id=138,28,Special Education,1315-Sign Language
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,الإرشاد الأسري للأسر الأطفال ذوي الاحتياجات الخاصة,,التربية الخاصة,,1314-الإرشاد الأسري للأسر الأطفال ذوي الاحتياجات الخاصة,https://www.aldarayn.com/course/view.php?id=113,28,Special Education,1314-family counseling for families of children with special needs
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,التقنيات لذوي الاحتياجات الخاصة,,التربية الخاصة,,1309- التقنيات لذوي الاحتياجات الخاصة,https://www.aldarayn.com/course/view.php?id=335,28,Special Education,1309- techniques for people with special needs
,التعلم المستمر,العلوم التربوية,تربية الطفل,,أطفالنا والإتيكيت,,التربية الخاصة,,1170-أطفالنا والاتيكيت,https://www.aldarayn.com/course/view.php?id=338,28,Special Education,1170-our children and etiquette
,التعلم المستمر,العلوم التربوية,تربية الطفل,,ربي طفلك على طريقة منتسوري,,التربية الخاصة,,1169- ربى طفلك على طريقة منتسورى,https://www.aldarayn.com/course/view.php?id=187,28,Special Education,1169. Ruba your child on the way Montessori
,دروس المرحلة الجامعية,العلوم الطبية,,,BCPS Final Revesion,,العلوم الطبية,,1331- BCPS Final Revesion,https://www.aldarayn.com/course/view.php?id=196,29,Medical Sciences,1331- BCPS Final Revesion
,دروس المرحلة الجامعية,العلوم الطبية,,,مبادئ الإسعاف الأولي,,العلوم الطبية,,1330- مبادئ الإسعاف الأولي,https://www.aldarayn.com/course/view.php?id=197,29,Medical Sciences,1330- principles of first aid
,دروس المرحلة الجامعية,العلوم الطبية,,,Fpgee-Pharmacist,,العلوم الطبية,,1308- Fpgee-Pharmacist,https://www.aldarayn.com/course/view.php?id=198,29,Medical Sciences,1308- Fpgee-Pharmacist
,دروس المرحلة الجامعية,العلوم الطبية,,,عيادة مرض السكري,,العلوم الطبية,,1570- عيادة مرض السكري,https://www.aldarayn.com/course/view.php?id=614,29,Medical Sciences,1570- Clinic Diabetes
,دروس المرحلة الجامعية,العلوم القانونية,,,أهمية التحكيم التجاري الدولي,,العلوم القانونية,,1313- أهمية التحكيم التجارى الدولى,https://www.aldarayn.com/course/view.php?id=333,30,Legal Sciences,1313- the importance of international commercial arbitration
,دروس المرحلة الجامعية,العلوم القانونية,,,القانون الدستوري,,العلوم القانونية,,1312- القانون الدستورى,https://www.aldarayn.com/course/view.php?id=332,30,Legal Sciences,1312- Constitutional Law
,دروس المرحلة الجامعية,العلوم الطبية,,,Renal Disease,,دورات متنوعة,,1329-  Renal Disease,https://www.aldarayn.com/course/view.php?id=519,22,A variety of courses,1329- Renal Disease
SKIP,,دورات متنوعة,,,1517 - صالون الدارين,,دورات متنوعة,,1517 - صالون الدارين,https://www.aldarayn.com/course/view.php?id=599,22,A variety of courses,1517 - Salon Hereafter
,التعلم المستمر,العلوم التربوية,,,1516- مفهوم الموت للأطفال,,دورات متنوعة,,1516- مفهوم الموت للأطفال,https://www.aldarayn.com/course/view.php?id=512,22,A variety of courses,1516- The concept of death for children
SKIP,,دورات متنوعة,,,1440- دور فريق العمل في تدريب أسر الأطفال التوحديون,,دورات متنوعة,,1440- دور فريق العمل في تدريب أسر الأطفال التوحديون,https://www.aldarayn.com/course/view.php?id=486,22,A variety of courses,1440- the role of the team in the training of the families of children Autistic
SKIP,التعلم المستمر,التنمية البشرية,إدارة الذات,,إدارة الوقت,,دورات متنوعة,,1439- إدارة الوقت,https://www.aldarayn.com/course/view.php?id=485,22,A variety of courses,1439- Time Management
,التعلم المستمر,العلوم التربوية,تربية الطفل,,تعديل سلوك الاطفال,,دورات متنوعة,,1438-  تعديل سلوك الاطفال,https://www.aldarayn.com/course/view.php?id=484,22,A variety of courses,1438- modifying children's behavior
,التعلم المستمر,التنمية البشرية,إدارة الذات,,I am smart,,دورات متنوعة,,1437- I am smart,https://www.aldarayn.com/course/view.php?id=483,22,A variety of courses,1437- I am smart
,التعلم المستمر,التنمية البشرية,إدارة الذات,,رتب حلمك الجرافيكي,,دورات متنوعة,,1436- رتب حلمك الجرافيكى,https://www.aldarayn.com/course/view.php?id=482,22,A variety of courses,Order your dream 1436- Graphic
SKIP,,دورات متنوعة,,,1435- من أول السطر,,دورات متنوعة,,1435- من أول السطر,https://www.aldarayn.com/course/view.php?id=481,22,A variety of courses,1435- from the first line
,التعلم المستمر,التنمية البشرية,مهارات العمل والقيادة,,لماذا يرفضون ترجمتي,,دورات متنوعة,,1434- لماذا يرفضون ترجمتي,https://www.aldarayn.com/course/view.php?id=480,22,A variety of courses,1434- Why refuse my
,التعلم المستمر,التنمية البشرية,منوعات,,تعلم البحث عن معلومة باحتراف,,دورات متنوعة,,1433- تعلم البحث عن معلومة باحتراف,https://www.aldarayn.com/course/view.php?id=479,22,A variety of courses,1433- learn search for information professionally
SKIP,,دورات متنوعة,,,1432- التطوع الالكتروني بين الحلم والحقيقة,,دورات متنوعة,,1432- التطوع الالكتروني بين الحلم والحقيقة,https://www.aldarayn.com/course/view.php?id=478,22,A variety of courses,1432- electronic volunteering between the dream and reality
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,اضطراب فرط الحركة ونقص الإنتباه,,دورات متنوعة,,1431- إضطراب فرط الحركة ونقص الإنتباه,https://www.aldarayn.com/course/view.php?id=477,22,A variety of courses,1431- disorder hyperactivity and lack of attention
,التعلم المستمر,التنمية البشرية,مهارات العمل والقيادة,,مهارات الحوار,,دورات متنوعة,,1430- مهارات الحوار,https://www.aldarayn.com/course/view.php?id=476,22,A variety of courses,1430- dialogue skills
,التعلم المستمر,التنمية البشرية,المحاسبة وإدارة الأعمال,,التجارة عن طريق الإنترنت,,دورات متنوعة,,1429- التجارة عن طريق الإنترنت,https://www.aldarayn.com/course/view.php?id=475,22,A variety of courses,Internet commerce 1429 by
SKIP,,دورات متنوعة,,,1428- النهوض باللغة العربية,,دورات متنوعة,,1428- النهوض باللغة العربية,https://www.aldarayn.com/course/view.php?id=474,22,A variety of courses,1428 advancement in Arabic
,التعلم المستمر,العلوم التربوية,التربية الخاصة,,ما هي الإعاقة الذهنية؟,,دورات متنوعة,,1427- ماهى الإعاقة الذهنية,https://www.aldarayn.com/course/view.php?id=473,22,A variety of courses,What mental disability 1427
SKIP,,دورات متنوعة,,,1426 - كيف تختار رئيسا,,دورات متنوعة,,1426 - كيف تختار رئيسا,https://www.aldarayn.com/course/view.php?id=472,22,A variety of courses,1426 - How do you choose president
SKIP,التعلم المستمر,التنمية البشرية,,,Write Right,,دورات متنوعة,,1425- Write Right,https://www.aldarayn.com/course/view.php?id=471,22,A variety of courses,1425- Write Right
SKIP,,دورات متنوعة,,,المهارات الإحترافيه للمسعفين,,دورات متنوعة,,1408- المهارات الإحترافيه للمسعفين,https://www.aldarayn.com/course/view.php?id=419,22,A variety of courses,1408- skills professional paramedics
SKIP,,دورات متنوعة,,,1376- أصدقاء مدينة زويل,,دورات متنوعة,,1376- أصدقاء مدينة زويل,https://www.aldarayn.com/course/view.php?id=418,22,A variety of courses,1376- friends Zewail City
,التعلم المستمر,دورات متنوعة,,,مناقشة الأبحاث العلمية,,دورات متنوعة,,1387- مناقشة الابحاث العلمية,https://www.aldarayn.com/course/view.php?id=417,22,A variety of courses,1387- discuss scientific research
SKIP,,دورات متنوعة,,,محاضرة لطلاب كلية الطب,,دورات متنوعة,,1386- محاضرة لطلاب كلية الطب,https://www.aldarayn.com/course/view.php?id=416,22,A variety of courses,1386- lecture to students of the Faculty of Medicine
,التعلم المستمر,منوعات,,,منهجية البحث العلمي,,دورات متنوعة,,1385- منهجية البحث العلمي,https://www.aldarayn.com/course/view.php?id=415,22,A variety of courses,1385- Research Methodology
,التعلم المستمر,منوعات,,,إعداد ونشر الابحاث في المجلات الدولية,,دورات متنوعة,,1380- اعداد ونشر الابحاث في المجلات الدولية,https://www.aldarayn.com/course/view.php?id=414,22,A variety of courses,1380- preparation and dissemination of research in international journals
,التعلم المستمر,منوعات,,,الإسعافات الاولية,,دورات متنوعة,,1378- الاسعافات الاولية,https://www.aldarayn.com/course/view.php?id=413,22,A variety of courses,1378- First Aid
SKIP,,دورات متنوعة,,,1354- ثورة علم - مدينة زويل,,دورات متنوعة,,1354- ثورة علم - مدينة زويل,https://www.aldarayn.com/course/view.php?id=411,22,A variety of courses,1354- revolutionized science - Zewail City
SKIP,,دورات متنوعة,,,1335-  معسكر المذاكرة,,دورات متنوعة,,1335-  معسكر المذاكرة,https://www.aldarayn.com/course/view.php?id=347,22,A variety of courses,1335- consultation camp
SKIP,,دورات متنوعة,,,1332- الحضارة الاسلامية المعاصرة,,دورات متنوعة,,1332- الحضارة الاسلامية المعاصرة,https://www.aldarayn.com/course/view.php?id=145,22,A variety of courses,Contemporary Islamic Civilization 1332-
SKIP,,دورات متنوعة,,,1311- الاعجاز العلمى,,دورات متنوعة,,1311- الاعجاز العلمى,https://www.aldarayn.com/course/view.php?id=152,22,A variety of courses,1311- Scientific Miracles
SKIP,,دورات متنوعة,,,1306- فضفضة أونلاين,,دورات متنوعة,,1306- فضفضة أونلاين,https://www.aldarayn.com/course/view.php?id=133,22,A variety of courses,1306- Vdvdah Online
SKIP,,دورات متنوعة,,,1298- الدعم الفني,,دورات متنوعة,,1298- الدعم الفني,https://www.aldarayn.com/course/view.php?id=137,22,A variety of courses,1298- Technical Support
SKIP,,دورات متنوعة,,,1291- ورش عمل لفريق التسجيل بالدارين,,دورات متنوعة,,1291- ورش عمل لفريق التسجيل بالدارين,https://www.aldarayn.com/course/view.php?id=136,22,A variety of courses,1291- workshops for team registration Baldaran
,التعلم المستمر,منوعات,,,مهارة تعلم اللغة,,دورات متنوعة,,1289- مهارة تعلم اللغة,https://www.aldarayn.com/course/view.php?id=132,22,A variety of courses,1289- skill of language learning
SKIP,,دورات متنوعة,,,1287- القسم العام,,دورات متنوعة,,1287- القسم العام,https://www.aldarayn.com/course/view.php?id=135,22,A variety of courses,1287- General Section
SKIP,,دورات متنوعة,,,1192- نفسك تحلم بالنبى؟,,دورات متنوعة,,1192- نفسك تحلم بالنبى؟,https://www.aldarayn.com/course/view.php?id=153,22,A variety of courses,1192- yourself dreaming Nebi?
SKIP,,دورات متنوعة,,,1019- مهارات التفكير في القراّن والسنة,,دورات متنوعة,,1019- مهارات التفكير في القراّن والسنة,https://www.aldarayn.com/course/view.php?id=50,22,A variety of courses,1019. Thinking Skills in the Quran and Sunnah
,التعلم المستمر,منوعات,,,مقتطفات من الحضارة الاسلامية,,دورات متنوعة,,1018- مقتطفات من الحضارة الاسلامية,https://www.aldarayn.com/course/view.php?id=49,22,A variety of courses,1018. Excerpts from the Islamic Civilization
SKIP,,دورات متنوعة,,,1017- ليالي رمضانية,,دورات متنوعة,,1017- ليالي رمضانية,https://www.aldarayn.com/course/view.php?id=48,22,A variety of courses,1017. Ramadan Nights
SKIP,,دورات متنوعة,,,1015-  كيف ننصر نبينا,,دورات متنوعة,,1015-  كيف ننصر نبينا,https://www.aldarayn.com/course/view.php?id=46,22,A variety of courses,1015. How evangelize our Prophet
SKIP,,دورات متنوعة,,,1014- فقه النوازل,,دورات متنوعة,,1014- فقه النوازل,https://www.aldarayn.com/course/view.php?id=45,22,A variety of courses,1014. jurisprudence stalactites
SKIP,,دورات متنوعة,,,1013- شرح الأربعون النووية,,دورات متنوعة,,1013- شرح الأربعون النووية,https://www.aldarayn.com/course/view.php?id=44,22,A variety of courses,1013- explain nuclear Fortieth
SKIP,,دورات متنوعة,,,1012- سلسلة التنمية المحمدية,,دورات متنوعة,,1012- سلسلة التنمية المحمدية,https://www.aldarayn.com/course/view.php?id=29,22,A variety of courses,1012. Muhammadiyah Development Series
SKIP,,دورات متنوعة,,,1011-  رمضان وبناء الإنسان,,دورات متنوعة,,1011-  رمضان وبناء الإنسان,https://www.aldarayn.com/course/view.php?id=28,22,A variety of courses,1011. Ramadan and building human
SKIP,,دورات متنوعة,,,1010-  رمضان بابك للجنة,,دورات متنوعة,,1010-  رمضان بابك للجنة,https://www.aldarayn.com/course/view.php?id=27,22,A variety of courses,1010. Ramadan Babak Committee
SKIP,,دورات متنوعة,,,1009-  دورة الفقة المقارن,,دورات متنوعة,,1009-  دورة الفقة المقارن,https://www.aldarayn.com/course/view.php?id=26,22,A variety of courses,1009. Comparative Jurisprudence Course
SKIP,,دورات متنوعة,,,1005-  الزواج في الإسلام,,دورات متنوعة,,1005-  الزواج في الإسلام,https://www.aldarayn.com/course/view.php?id=22,22,A variety of courses,1005. Marriage in Islam
SKIP,,دورات متنوعة,,,1004- الاعجاز العلمي في الوضوء من الناحيه الطبيه,,دورات متنوعة,,1004- الاعجاز العلمي في الوضوء من الناحيه الطبيه,https://www.aldarayn.com/course/view.php?id=21,22,A variety of courses,1004. Scientific Miracles in the ablution of the medical
SKIP,,دورات متنوعة,,,1002- أخلاقيات العمل فى الإسلام,,دورات متنوعة,,1002- أخلاقيات العمل فى الإسلام,https://www.aldarayn.com/course/view.php?id=19,22,A variety of courses,1002. work ethic in Islam
SKIP,,دورات متنوعة,,,1001- أخلاقيات الزواج,,دورات متنوعة,,1001- أخلاقيات الزواج,https://www.aldarayn.com/course/view.php?id=17,22,A variety of courses,1001. The ethics of marriage
,التعلم المستمر,منوعات,,,الاقتصاد الإسلامي وتطبيقاته,,دورات متنوعة,,1003- الإقتصاد الإسلامي وتطبيقاته,https://www.aldarayn.com/course/view.php?id=20,22,A variety of courses,1003. Islamic economics and its applications
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,قسم التجارب,,الإدارة العامة,,قسم التجارب,https://www.aldarayn.com/course/view.php?id=469,15,Public Administration,Department of experiments
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,قسم المساعدة والأسئلة العامة,,الإدارة العامة,,1000- قسم المساعدة والأسئلة العامة,https://www.aldarayn.com/course/view.php?id=7,15,Public Administration,1000. help section and general questions
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,مكتب متطوعين التسجيل والإشراف,,الإدارة العامة,,999 _ مكتب متطوعين التسجيل والإشراف,https://www.aldarayn.com/course/view.php?id=393,15,Public Administration,999 _ Office volunteer registration and supervision
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,مكاتب متطوعين الإدارة,,الإدارة العامة,,888 _ مكاتب متطوعين الإدارة,https://www.aldarayn.com/course/view.php?id=11,15,Public Administration,888 _ Offices Administration volunteers
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,777_ مكتب المتطوعين الجدد,,الإدارة العامة,,777_ مكتب المتطوعين الجدد,https://www.aldarayn.com/course/view.php?id=434,15,Public Administration,777_ new volunteers Office
SKIP,دروس المرحلة الجامعية,الإدارة العامة,,,دورات بالتعاون مع أنوار الرسالة,,الإدارة العامة,دورات تحت الإعداد,دورات بالتعاون مع أنوار الرسالة,https://www.aldarayn.com/course/view.php?id=601,32,Public administration / courses under preparation,Courses in cooperation with the message lights
